,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
72,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
80,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Up:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
97,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Up:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
103,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Up:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
136,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Up:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Mid:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
146,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Up:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
150,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
152,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
166,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
176,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
179,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,
186,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Mid:,
194,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Mid:,
197,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Mid:,
204,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
209,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
232,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
240,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
265,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
308,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
337,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
342,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
370,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Mid:Up:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
390,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Down:Up:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
476,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Down:Up:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
603,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Down:Up:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
843,Down:Up:Down:Down:,Up:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Mid:Mid:Up:,Down:Down:Up:Mid:,Mid:Up:Down:Up:,Down:Up:Down:Down:,Down:Up:Up:Down:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Up:Mid:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
2,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
5,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
12,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
16,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
20,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
22,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
23,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
26,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
34,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
36,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Down:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
39,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Down:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
46,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Down:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
49,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Down:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
51,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Down:Mid:,Up:Mid:Down:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
52,Mid:Mid:Mid:Down:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Down:Mid:,Up:Mid:Down:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
56,Mid:Mid:Mid:Down:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Down:Mid:,Up:Down:Down:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
57,Mid:Mid:Mid:Down:,Mid:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Down:Mid:Down:,Mid:Mid:Up:Mid:,Mid:Mid:Down:Mid:,Up:Down:Down:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
59,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Down:Mid:Down:,Mid:Mid:Up:Mid:,Mid:Mid:Down:Mid:,Up:Down:Down:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
60,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Mid:Down:,Mid:Mid:Up:Mid:,Mid:Mid:Down:Mid:,Up:Down:Down:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
62,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Mid:Down:,Mid:Mid:Up:Mid:,Mid:Mid:Down:Mid:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
63,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Mid:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Mid:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
65,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Mid:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Mid:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,
70,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Mid:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Mid:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,
72,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Mid:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,
88,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Mid:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,
98,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,
101,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,
105,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Up:,
114,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Up:Up:,
116,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Mid:Mid:Mid:,Mid:Mid:Down:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Up:Up:,
118,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Mid:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Up:Up:,
120,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Mid:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
124,Mid:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Up:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
126,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Up:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
129,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Up:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
136,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Up:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
140,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Up:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
143,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Up:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
146,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Up:Mid:Mid:,Down:Mid:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
147,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Down:Up:Mid:Mid:,Down:Down:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
148,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Up:Up:Mid:Mid:,Down:Down:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
150,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Up:Up:Mid:Mid:,Down:Down:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
154,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Up:Up:Mid:Mid:,Down:Down:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
157,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Up:Up:Mid:Mid:,Down:Down:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
163,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Up:Up:Mid:Mid:,Down:Down:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
166,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Up:Up:Mid:Mid:,Down:Down:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
185,Down:Mid:Mid:Down:,Up:Down:Up:Up:,Up:Up:Mid:Mid:,Down:Down:Down:Up:,Up:Down:Down:Down:,Up:Mid:Up:Mid:,Down:Up:Down:Up:,Up:Down:Down:Mid:,Up:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,
