,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
44,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Down:,Up:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
46,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Down:,Up:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
49,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Down:,Up:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
52,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
53,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
54,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Up:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Down:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
57,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Up:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
63,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
70,Down:Up:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
79,Down:Down:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
81,Down:Down:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
83,Down:Down:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Up:Mid:,Mid:Up:Mid:Mid:,
88,Down:Down:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Down:Up:Mid:,Down:Up:Mid:Mid:,
90,Down:Down:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Up:Up:Mid:,Down:Up:Mid:Mid:,
97,Down:Down:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Mid:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Up:Up:Mid:,Down:Up:Mid:Mid:,
106,Down:Down:Down:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Up:Up:Mid:,Down:Up:Mid:Mid:,
109,Down:Down:Down:Up:,Up:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Up:Up:Mid:,Down:Up:Mid:Mid:,
126,Down:Down:Down:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Up:Up:Mid:,Down:Up:Mid:Mid:,
138,Down:Down:Down:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Mid:Mid:Up:,Mid:Up:Up:Mid:,Down:Up:Mid:Mid:,
158,Down:Down:Down:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Mid:,Down:Up:Mid:Mid:,
167,Down:Down:Down:Up:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
206,Down:Down:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
208,Down:Down:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Down:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
211,Down:Down:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Mid:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
220,Down:Down:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
226,Down:Down:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
231,Down:Down:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
233,Down:Down:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
254,Down:Down:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
284,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
291,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
349,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Up:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
357,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
360,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
362,Down:Up:Down:Down:,Down:Mid:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
381,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Mid:Up:Up:Up:,Down:Up:Mid:Mid:,
392,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Mid:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Up:Up:Up:Up:,Down:Up:Mid:Mid:,
523,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Up:Up:Up:Up:,Down:Up:Mid:Mid:,
526,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Up:Up:Up:Up:,Down:Up:Mid:Mid:,
529,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Up:Up:Up:Up:,Down:Up:Mid:Mid:,
544,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Up:Up:Up:Up:,Down:Up:Mid:Mid:,
779,Down:Up:Down:Down:,Down:Down:Mid:Mid:,Up:Up:Down:Down:,Up:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,Down:Down:Down:Down:,Up:Mid:Mid:Down:,Up:Up:Up:Up:,Down:Down:Mid:Down:,Up:Up:Up:Up:,Down:Up:Mid:Mid:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
14,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
15,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
17,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
27,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
29,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
31,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
34,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Mid:,Mid:Mid:Mid:Mid:,
38,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Up:Mid:,Mid:Mid:Mid:Mid:,
42,Mid:Mid:Mid:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Up:Up:Mid:,Mid:Mid:Mid:Mid:,
44,Mid:Mid:Mid:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Mid:,Mid:Mid:Mid:Mid:,
45,Mid:Mid:Mid:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Mid:,Mid:Mid:Mid:Mid:,
58,Mid:Mid:Mid:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Mid:Mid:,
61,Mid:Mid:Mid:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Mid:Mid:,
62,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Mid:Mid:,
68,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Mid:,
73,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Mid:,
74,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Mid:,
77,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Up:,
78,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Up:,
82,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
86,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
89,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
93,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Down:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
95,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
98,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Down:Mid:Up:Mid:,Mid:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
111,Mid:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Down:Mid:Up:Mid:,Up:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
113,Down:Mid:Mid:Down:,Up:Down:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Down:Mid:Up:Mid:,Up:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
116,Down:Mid:Mid:Down:,Up:Up:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Down:Mid:Up:Mid:,Up:Down:Up:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
119,Down:Mid:Mid:Down:,Up:Up:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Down:Mid:Up:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
122,Down:Mid:Mid:Down:,Up:Up:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Down:Mid:Up:Mid:,Up:Down:Up:Down:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
132,Down:Mid:Mid:Down:,Up:Up:Mid:Mid:,Mid:Up:Up:Up:,Mid:Mid:Mid:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Down:Mid:Up:Mid:,Up:Down:Down:Down:,Down:Mid:Mid:Mid:,Up:Up:Up:Up:,Mid:Mid:Down:Down:,
